link_researcher,assunto_keywords,assunto_ids
/pt/auxilios/19042/producao-in-vitro-de-embrioes-bovinos-em-dois-sistemas-de-desenvolvimento-embrionario-a-partir-de-oo/,Embriogênese##Técnicas in vitro,634##164516
/pt/auxilios/19049/perfil-hematologico-hemostatico-e-terapeutico-da-intoxicacao-experimental-de-caes-por-varfarina/,Vitamina K1##Hemostasia##Varfarina##Cães##Intoxicação,6030##2807##152274##3722##721
/pt/auxilios/18290/tumor-venereo-transmissivel-e-linfoma-dos-caes-caracterizacao-morfologica-imunofenotipica-indices/,Imuno-histoquímica##Ensaio cometa##Proliferação celular##Linfoma,162220##149585##5458##5996
/pt/auxilios/18766/analise-da-distribuicao-das-tensoes-atraves-de-protese-fixa-implantosuportada-e-protese-fixa-em-comb/,Implantes dentários##Implantes osseointegrados##Biomecânica##Holografia##Interferometria##Cães,1367##6051##424##280##3889##3722
/pt/auxilios/18852/producao-e-validacao-de-um-ensaio-elisa-para-quantificacao-de-residuos-de-clembuterol-em-produtos-de/,Cromatografia##ELISA##Anticorpos policlonais##Clembuterol,1518##4570##162458##152283
/pt/auxilios/18934/avaliacao-funcional-dos-fagocitos-mononucleares-do-leite-de-glandulas-mamarias-infectadas-e-nao-infe/,Imunologia##Leucócitos##Fagocitose##Bovinos##Leite,158012##1480##723##2718##354
/pt/auxilios/19028/avaliacao-da-eletroejaculacao-e-do-semen-do-bicho-preguica-bradypus-sp/,Eletroejaculação##Espermatozoides,169060##7064
/pt/auxilios/18261/avaliacao-das-concentracoes-plasmaticas-de-17-beta-estradiol-progesterona-e-pgfm-de-receptores-hor/,Gado Nelore##Fisiologia da reprodução##Receptores de ocitocina##Receptores de progesterona##Receptores estrogênicos##Ciclo estral animal,5672##161610##16695##16842##2731##2869
/pt/auxilios/18209/participacao-do-fator-de-necrose-tumoral-alfa-e-da-interleucina-seis-na-imunologia-da-infeccao-por-l/,Leptospirose,1334
/pt/auxilios/18583/estudo-das-concentracoes-sericas-de-proteina-c-reativa-e-amiloide-serica-a-em-caes-com-linfoma-subme/,Linfoma##Proteínas da fase aguda##Proteína C-reativa##Cães##Quimioterapia,5996##7992##150338##3722##4920
/pt/auxilios/18746/estudo-da-brucelose-canina-utilizando-camundongos-como-modelo-experimental/,Camundongos##Testes sorológicos##Antibióticos##Espermatozoides##Reação em cadeia por polimerase (PCR),5333##2963##1966##7064##6714
/pt/auxilios/18765/estimativa-do-numero-de-neuronios-ganglionares-principais-do-complexo-ganglionar-mesenterico-caudal/,Cães##Mesentério##Neurônios,3722##17008##2192
/pt/auxilios/18353/avaliacao-da-resistencia-terapeutica-a-multiplas-drogas-em-casos-de-linfoma-na-especie-canina/,Linfoma##Cães,5996##3722
/pt/auxilios/17932/filogenia-do-processo-inflamatorio-em-animais-ectotermicos-estudo-experimental-em-peixes-teleosteos/,Estudo comparativo##Peixes cartilaginosos##Filogenia,9956##151706##623
/pt/auxilios/18372/aspectos-fisiologicos-da-maturidade-renal-e-pulmonar-de-fetos-caninos/,Maturidade dos órgãos fetais##Função renal##Função pulmonar##Cães,158465##173551##173710##3722
/pt/auxilios/18053/prevalencia-dos-grupos-sanguineos-dea-1-subrupos-dea-11-e-dea-12e-dea-7-em-caes-no-banco-de-sang/,Grupos sanguíneos##Cães,18516##3722
/pt/auxilios/18103/estudo-das-caracteristicas-microbiologicas-e-fisico-quimicas-do-leite-uat-ao-longo-do-seu-processo-d/,Análise físico-química##Bacillus cereus,150701##11659
/pt/auxilios/18250/estudo-de-viabilidade-da-utilizacao-de-novo-modelo-de-protese-modular-diafisaria-femoral-em-cao/,Cães##Próteses e implantes##Ostectomia##Fêmur##Titânio##Hidroxiapatita,3722##1432##168464##5866##1363##11342
/pt/auxilios/18367/levantamento-da-condicao-higienico-sanitaria-de-carcacas-de-suino-imediatamente-apos-o-abate-e-apos/,Escherichia coli,981
/pt/auxilios/18414/efeitos-da-intoxicacao-cuprica-e-do-tratamento-com-tetratiomolibdato-sobre-o-perfil-renal-e-metaboli/,Metabolismo##Função renal##Ovinos##Oxidação##Cobre##Intoxicação,3183##173551##3416##417##2746##721
/pt/auxilios/18454/estudo-longitudinal-do-espermograma-niveis-de-testosterona-serica-e-avaliacao-morfometrica-do-esper/,Sêmen##Espermatozoides##Reprodução,151462##7064##1606
/pt/auxilios/18513/bacterias-do-genero-campylobacter-spp-em-abatedouro-de-frangos-caracterizacao-dos-isolamentos-pela/,Reação em cadeia por polimerase (PCR)##Carcaça##Água##Frangos##Campylobacter##Fezes,6714##3224##3103##11430##151794##4499
/pt/auxilios/18544/avaliacao-reprodutiva-de-machos-de-leao-africano-panthera-leo-mantidos-em-cativeiro-espermograma/,Sêmen##Mitocôndrias##Acrossomo,151462##1916##151904
/pt/auxilios/18570/caracteristicas-morfologicas-e-histofisiologicas-dos-tubulos-da-regiao-epididimaria-de-codorna-domes/,Anatomia animal##Morfologia animal,6477##1664
/pt/auxilios/17713/estudo-da-viabilidade-de-foliculos-primordiais-provenientes-do-tecido-do-cortex-ovariano-criopreserv/,Oócitos##Maturação##Criopreservação,339##173562##17995
/pt/auxilios/16404/comparacao-de-metodos-de-aquecimento-para-prevencao-de-hipotermia-em-cadelas-submetidas-a-ovariohist/,Hipotermia##Dente canino##Regulação da temperatura corporal,1926##13946##150336
/pt/auxilios/18170/pesquisa-de-vibrio-parahaemolyticus-em-atum-thunnus-thynnus-comercializado-na-zona-sul-do-municipi/,Atum##Gastroenterite,151624##149050
/pt/auxilios/18358/estudo-da-expressao-de-moleculas-de-adesao-de-juncoes-comunicantes-e-da-matriz-extracelular-de-mast/,Matriz extracelular##Mastócitos##Moléculas de adesão celular##Conexinas##Mastocitoma##Cães,2920##2890##4714##1600##152562##3722
/pt/auxilios/18376/estudo-do-metabolismo-do-calcio-em-gatos-com-insuficiencia-renal-cronica-avaliacao-do-calcio-serico/,Insuficiência renal crônica##Gatos##Cálcio##Fósforo,6124##4373##1596##1542
/pt/auxilios/18409/efeito-de-probioticos-viaveis-e-inativos-na-estimulacao-do-sistema-imune-e-na-morfologia-da-vilosida/,Probióticos##Intestinos##Suínos##Histologia,329##148240##3645##158035
/pt/auxilios/17963/pesquisa-da-presenca-de-residuos-de-antimicrobianos-de-uso-veterinario-em-diferentes-tipos-de-leite/,Segurança alimentar##Leite de vaca##Anti-infecciosos##Saúde pública,4002##169087##162377##157772
/pt/auxilios/18121/comparacao-entre-o-uso-de-endoscopio-rigido-e-flexivel-para-os-acessos-diagnostico-e-cirurgico-dos-s/,Seios paranasais##Endoscopia##Equinos,152005##6002##3670
/pt/auxilios/18213/estudo-do-desenvolvimento-in-vitro-de-foliculos-ovarianos-pre-antrais-de-fetos-bovinos-da-raca-nelor/,Bovinos##Desenvolvimento##Sistemas de cultivo##Embrião##Fertilização,2718##172793##5981##3766##6363
/pt/auxilios/18219/avaliacao-dos-niveis-de-aglutininas-sericas-anti-leptospira-e-anticorpos-neutralizantes-no-soro-de-b/,Zoonoses##Búfalos##Vacinas##Aglutininas##Anticorpos neutralizantes##Leptospirose,5471##2834##440##175355##19501##1334
/pt/auxilios/17873/ocorrencia-de-escherichia-coli-em-fezes-de-caes-errantes-na-cidade-de-guarulhos-estado-de-sao-paulo/,Fatores de virulência##Escherichia coli##Fezes##Microbiota,5779##981##4499##164256
/pt/auxilios/17964/densidade-e-area-do-perfil-celular-dos-neuronios-mioentericos-imunoreativos-a-miosina-v-nadh-e-na/,Ratos##Neurônios nitrérgicos##Ceco,1856##153334##153333
/pt/auxilios/17965/efeito-da-suplementacao-com-acido-ascorbico-sobre-os-neuronios-mioentericos-do-estomago-de-ratos-dia/,Ácido ascórbico##Diabetes mellitus##Estômago,6419##997##2736
/pt/auxilios/18041/estudo-da-ocorrencia-de-agentes-infecciosos-que-representam-riscos-a-saude-publica-com-enfase-para-s/,Zoonoses##Pombos##Salmonella##Cryptococcus neoformans##Toxoplasma gondii##Jaboticabal (SP),5471##7284##2299##5666##1056##4256
/pt/auxilios/18140/avaliacao-de-dois-protocolos-de-superovulacao-em-duas-especies-de-pequenos-felinos-neotropicais-jag/,Felidae##Jaguatiricas##Gato-do-mato##Superovulação##Dosagens hormonais##Teste de papanicolaou,18320##159734##174678##2871##174677##169848
/pt/auxilios/18163/efeito-da-ingestao-de-dieta-com-alta-densidade-nutricional-na-qualidade-do-foliculo-e-do-endometrio/,Bovinos##Vacas##Gado Holandês##Eficiência reprodutiva animal##Progesterona##Líquido folicular##Endométrio,2718##1962##7429##165499##2866##149038##5380
/pt/auxilios/18215/avaliacao-clinica-ultra-sonografica-e-radiografica-da-articulacao-femuro-tibio-patelar-pos-desmotom/,Patela##Equinos,151738##3670
/pt/auxilios/17881/avaliacao-imuno-histoquimica-dos-marcadores-prognosticos-nas-neoplasias-mamarias-em-cadelas/,Oncogenes##Neoplasias em animal##Neoplasias mamárias##Prognóstico##Imuno-histoquímica##Cadelas,3026##4372##1603##737##162220##8348
/pt/auxilios/18002/resseccao-pulmonar-cuneiforme-via-toracoscopica-em-equinos-estudo-experimental/,Pulmão##Toracoscopia##Biópsia##Endoscopia##Equinos,2942##151994##3024##6002##3670
/pt/auxilios/18024/presenca-de-dna-de-brucella-abortus-em-leite-e-subprodutos-lacteos-clandestinos-diferenciacao-de-ce/,Vacinas##Queijo##Brucella abortus##Leite##Reação em cadeia por polimerase (PCR),440##6268##150265##354##6714
/pt/auxilios/17141/estudo-da-resposta-imune-humoral-contra-rhodococcus-equi-em-eguas-prenhes-e-da-transferencia-de-anti/,Éguas##Recém-nascido##Colostro##Imunidade ativa##Rhodococcus equi##Imunização passiva,7741##1738##984##151667##150082##108
/pt/auxilios/17866/avaliacao-da-concentracao-plasmatica-de-malondialdeido-e-das-concentracoes-eritrocitarias-de-glutati/,Cães##Estresse oxidativo##Insuficiência renal crônica##Malondialdeído##Glutationa##Glutationa peroxidase##Anemia,3722##843##6124##8891##8586##149138##7458
/pt/auxilios/17856/infeccao-experimental-em-ovinos-com-trypanosoma-cruzi-evansi-stell-1885-sarcomastigophora-trypano/,Ovinos##Trypanosoma evansi##Tripanossomíase,3416##177092##168182
/pt/auxilios/17870/avaliacao-da-presenca-de-fungos-micelianos-e-leveduras-em-amostras-de-leite-provenientes-de-tanques/,Pasteurização##Leite##Qualidade do leite##Refrigeração##Leveduras##Bovinos,3793##354##159276##6602##1553##2718
/pt/auxilios/17447/deteccao-de-anticorpos-antiplaquetarios-e-antimegacariociticos-atividade-de-agregacao-plaquetaria-e/,Cães##Erliquiose canina##Ehrlichia canis##Doenças transmitidas por carrapatos##Agregação plaquetária##Plaquetas sanguíneas##Anticorpos##Linfócitos T##Eletroforese##Resposta imune,3722##6262##5521##4760##10371##42608##217##2047##4887##160049
/pt/auxilios/17602/avaliacoes-das-respostas-respiratorias-ao-exercicio-pelo-metodo-respiracao-por-respiracao-em-cavalos/,Fisiologia do exercício##Patologia veterinária##Sistema respiratório##Testes de função respiratória##Equinos,1004##5887##2941##150363##3670
/pt/auxilios/17707/estudo-dos-sorotipos-do-virus-da-imunodeficiencia-felina-pelo-pcr-nested-e-sequenciamento-do-gene-ga/,Vírus da imunodeficiência felina,161856
/pt/auxilios/17786/efeito-da-criopreservacao-sobre-a-celula-espermatica-em-duas-especies-de-felinos-neotropicais-a-jag/,Leopardus tigrinus##Eletroejaculação##Felidae##Sêmen##Criopreservação,18321##169060##18320##151462##17995
/pt/auxilios/17801/estudo-da-viabilidade-e-da-utilidade-da-biopsia-tendinea-em-equinos-como-meio-de-diagnostico-e-monit/,Ultrassom##Tendinite##Biópsia##Equinos,10931##10354##3024##3670
/pt/auxilios/17806/infeccao-por-neospora-caninum-em-touros-doadores-de-semen-ocorrencia-e-avaliacao-dos-riscos-sanitar/,Sêmen##Estudos soroepidemiológicos##Neospora caninum##Reação em cadeia por polimerase (PCR),151462##1371##151472##6714
/pt/auxilios/17855/influencia-do-monitoramento-do-indice-biespectral-sobre-o-comportamento-de-variaveis-cardiorrespirat/,Sevoflurano##Anestesia##Propofol##Cães,5884##5882##12966##3722
/pt/auxilios/17869/estudo-microbiologico-de-conteudo-intra-uterino-e-histopatologico-de-utero-de-cadelas-com-piometra-e/,Fatores de virulência##Escherichia coli##Histopatologia animal##Piometra##Cães##Cadelas,5779##981##5558##151247##3722##8348
/pt/auxilios/17847/determinacao-da-densidade-mineral-ossea-em-mmai-do-radio-de-caes-de-diferentes-portes-e-idades-po/,Cães##Densidade óssea##Densitometria óptica radiográfica##Cálcio##Fósforo,3722##3088##157704##1596##1542
/pt/auxilios/17851/estudo-comparativo-entre-as-osteossinteses-com-placas-e-osteossinteses-com-placas-associadas-a-enxer/,Ortopedia##Fratura##Cães,19480##176360##3722
/pt/auxilios/17512/avaliacao-clinica-hematologica-e-parasitologica-de-caes-naturalmente-acometidos-por-leishmaniose-vi/,Alopurinol##Tratamento##Cães,152156##173414##3722
/pt/auxilios/17600/a-contribuicao-da-ultra-sonografia-no-diagnostico-e-na-monitorizacao-do-cancer-da-cavidade-abdominal/,Ultrassonografia##Doppler##Neoplasias##Oncologia,398##176549##362##4867
/pt/auxilios/17243/estudo-experimental-sobre-duas-tecnicas-de-neurorrafia-em-equinos/,Sistema nervoso##Neurorrafia##Reparação##Equinos,496##175268##176499##3670
/pt/auxilios/17384/avaliacao-da-dinamica-da-capacitacao-espermatica-do-semen-fresco-e-refrigerado-de-jaguatiricas-leop/,Capacitação espermática##Sêmen animal##Acrossomo##Felidae##Preservação do sêmen##Refrigeração,151631##3781##151904##18320##7737##6602
/pt/auxilios/17470/impacto-ambiental-de-aguas-residuarias-de-abatedouros-avicolas-e-suinicolas/,Metais##Salmonella##Águas residuárias,1643##2299##728
/pt/auxilios/17537/aspectos-hormonais-e-morfologicos-da-fase-lutea-e-luteolise-em-cadelas/,Gravidez##Cadelas##Prostaglandinas##Diestro##Progesterona##Luteólise,725##8348##1034##150290##2866##5381
/pt/auxilios/17370/deteccao-e-caracterizacao-genomica-de-alfa-herpesvirus-equinos-no-brasil/,Herpesviridae,7084
/pt/auxilios/17482/morfologia-dos-orgaos-genitais-masculinos-em-pacas-agouti-paca-linnaeus-1766/,Orgãos genitais do macho animal##Pacas##Morfologia animal,159464##11923##1664
/pt/auxilios/17644/avaliacao-de-parafusos-bioabsorvieis-na-reparacao-de-fraturas-experimentais-de-sesamoides-proximais/,Fraturas##Reparação,3707##176499
/pt/auxilios/17523/aspectos-morfologicos-da-ramificacao-e-fasciculacao-do-nervo-radial-no-braco-do-gato-felis-catus-do/,Nervo radial##Gatos##Histologia,151878##4373##158035
/pt/auxilios/16534/uso-de-implante-no-palato-como-ancoragem-ortodontica-variando-o-tempo-de-espera-de-cicatrizacao-em-c/,Ortodontia##Cães,158147##3722
/pt/auxilios/17097/perfil-hormonal-e-metabolismo-de-calcio-em-cadelas-gestantes-e-no-puerperio/,Cadelas##Gravidez##Hormônios##Quimiluminescência##Puerpério##Cálcio,8348##725##1599##161629##17846##1596
/pt/auxilios/17117/aspectos-sanitarios-e-poder-poluente-de-aguas-residuarias-de-abatedouros/,Águas residuárias##Abatedouros##Metais pesados##Escherichia coli,728##15425##7909##981
/pt/auxilios/17177/taxa-de-prenhez-apos-transferencia-de-embrioes-bovinos-bipartidos-e-reconstituidos-in-vitro/,Bovinos##Embrião,2718##3766
/pt/auxilios/17233/avaliacao-bispectral-e-nociceptiva-na-associacao-da-dexmedetomidina-em-caes-pre-tratados-ou-nao-pel/,Buprenorfina##Atropina##Cães,18023##17098##3722
/pt/auxilios/17266/acompanhamento-clinico-ultra-sonografico-e-radiografico-de-potros-acometidos-por-periostite-do-terc/,Ultrassonografia##Periostite##Metacarpo##Fisioterapia##Equinos,398##152014##152013##19447##3670
/pt/auxilios/17284/avaliacao-dos-efeitos-da-exposicao-perinatal-a-coleira-plastica-impregnada-de-diclorvos-no-desenvolv/,Comportamento animal##Teratologia##Ectoparasitoses animal,157775##152280##149922
/pt/auxilios/17362/segmentos-anatomocirurgicos-arteriais-do-rim-do-cateto-tayassu-tajacu-linnaeus-1758/,Tayassu tajacu##Segmentação##Rim##Anatomia,12878##176815##2536##158075
/pt/auxilios/17142/emprego-da-otoendoscopia-do-diagnostico-e-procedimento-terapeutico-para-otites-externas-de-caes/,Otoscopia##Cães,152148##3722
/pt/auxilios/17158/influencia-da-estacao-do-ano-sobre-os-niveis-plasmaticos-de-testosterona-e-na-fertilidade-de-machos/,Fertilidade##Caprinos##Sêmen##Testosterona,1467##1058##151462##2505
/pt/auxilios/17214/estratificacao-do-risco-de-ocorrencia-de-arritmias-ventriculares-por-meio-do-estudo-da-eletrocardiog/,Arritmias cardíacas##Cães##Anestésicos inalatórios,9708##3722##157771
/pt/auxilios/16886/determinacao-dos-valores-da-densidade-mineral-ossea-em-mmai-em-vacas-nelore-e-mesticas-normais-e-na/,Bovinos de corte##Doenças dos bovinos##Hipocalcemia##Densidade óssea##Densitometria óssea,1205##19061##5850##3088##13907
/pt/auxilios/16980/diagnostico-da-infeccao-por-trypanosoma-evansi-em-animais-domesticos-e-silvestres-do-pantanal-mato-g/,Western blotting##Trypanosoma evansi##Reação em cadeia por polimerase (PCR),8446##177092##6714
/pt/auxilios/16630/prevalencia-de-lesoes-gastricas-em-caes-e-suas-correlacoes-com-os-niveis-de-gastrina-pepsinogenio-e/,Gastrina##Estômago##Helicobacter##Cães##Gastroscopia,152205##2736##152206##3722##6056
/pt/auxilios/16658/eficiencia-da-utilizacao-prolongada-de-implante-intravaginal-de-progesteronacidr-b-na-inducao-de-f/,Bovinos##Transferência de embriões animal##Progesterona##Corpo lúteo##Prenhez,2718##7428##2866##18948##2867
/pt/auxilios/16720/tifo-aviario-observacao-da-dinamica-da-transmissao-de-selmonella-enterica-serovar-gallinarum-entre/,Epidemiologia##Transmissão,157796##176373
/pt/auxilios/16513/avaliacao-de-possiveis-indicadores-de-exposicao-ao-fungicida-fenarimol-efeitos-genotoxicos-e-no-dese/,Genotoxicidade##Ensaio cometa##Ratos##Desenvolvimento animal,6017##149585##1856##5024
/pt/auxilios/4642/caracterizacao-imunohistoquimica-e-analise-morfometrica-de-imagem-da-hiperplasia-prostatica-benigna/,Morfometria##Próstata##Hiperplasia prostática##Imuno-histoquímica##Biomarcadores##Cães,734##7852##10728##162220##1891##3722
/pt/auxilios/16619/estudo-dos-marcadores-tumorais-cea-e-ca15-3-no-soro-e-tecido-de-cadelas-portadoras-de-neoplasias-mam/,Biomarcadores tumorais,167092
/pt/auxilios/16545/estimativa-da-populacao-canina-domiciliadasemi-domiciliada-do-municipio-de-guarulhos-sao-paulo-br/,Vírus da raiva##Dinâmica de populações##Cães##Guarulhos (SP)##Vacinação em massa,1970##5025##3722##4205##160066
/pt/auxilios/4298/efeito-de-diferentes-substancias-imunossupressoras-nos-indices-de-fertilidade-utilizando-semen-conge/,Inseminação artificial animal##Prenhez##Equinos##Éguas,2870##2867##3670##7741
/pt/auxilios/3299/avaliacao-do-perfil-proteico-de-ejaculado-caprino-atraves-do-uso-de-eletroforese-bidimensional/,Inseminação artificial animal##Caprinos##Preservação do sêmen##Congelamento##Proteínas de plasma seminal##Eletroforese,2870##1058##7737##3477##7096##4887
/pt/auxilios/16465/padronizacao-e-emprego-clinico-do-teste-de-reducao-do-tetrazolio-nitroazul-nbt-na-avaliacao-labora/,Respiração celular##Neutrófilos,154713##664
/pt/auxilios/4831/ocorrencia-e-prevalencia-de-cryptosporidium-sp-em-caes-na-cidade-de-sao-joao-da-boa-vista/,Doenças parasitárias em animais##Coloração e rotulagem##Protozoa##Cryptosporidium##Animais domésticos##Cães##Técnica de Ziehl-Neelsen##São João da Boa Vista (SP),158337##151053##5454##1057##3629##3722##8679##8680
/pt/auxilios/4043/estudo-clinico-e-histopatologico-da-acao-de-precursores-de-oxido-nitrico-na-fase-prodromica-da-lamin/,Histopatologia animal##Pododermatite##Laminite##Equinos,5558##6838##7550##3670
/pt/auxilios/4280/efeito-do-processamento-de-dietas-na-eficiencia-de-sua-utilizacao-no-desenvolvimento-ruminal-e-no-d/,Gastroenterologia veterinária##Trato digestivo de animal##Digestibilidade##Ruminantes##Caprinos##Ração##Processamento de alimentos##Farelos,7693##151086##1488##1063##1058##7695##3856##7315
/pt/auxilios/4463/utilizacao-da-hidroxiapatita-e-cimento-de-a-fosfato-tricalcio-comparado-ao-enxerto-autogeno-de-osso/,Enxerto ósseo##Osso esponjoso##Artrodese##Ossos do tarso##Durapatita##Cães,6965##169628##8145##8146##8147##3722
/pt/auxilios/3460/isolamento-de-coronavirus-bovino-em-cultura-de-celulas-a-partir-de-amostras-fecais-de-bezerros-com-d/,Epidemiologia veterinária##Coronavirus bovino##Rotavirus##Enteropatias em animal##Diarreia,152915##11674##7273##5877##980
/pt/auxilios/4312/estudo-da-viabilidade-cirurgica-da-substituicao-da-valva-atrioventricular-esquerda-pela-via-trans-se/,Cirurgia veterinária##Radiologia veterinária##Valva mitral##Ecocardiografia##Cães,5806##158651##7776##3560##3722
/pt/auxilios/15222/emprego-do-saccharomyces-cerevisiae-na-prevencao-de-afla-e-ocratoxicoses-e-sua-influencia-na-respost/,Doença de Newcastle##Frangos de corte##Micotoxinas,5623##765##3727
/pt/auxilios/3960/avaliacao-algimetrica-e-sinergica-em-caes-tratados-pela-levomepromazina-induzidos-pelo-tiopental-e/,Analgésicos##Tiopental##Butorfanol##Metotrimeprazina##Sevoflurano,7462##7463##7464##7465##5884
/pt/auxilios/3972/leptospirose-em-femeas-bovinas-abatidas-no-matadouro-de-rolandia-parana-no-periodo-de-novembro-de-2/,Epidemiologia veterinária##Doenças infecciosas em animais##Leptospirose animal##Leptospira##Serologia##Reação em cadeia por polimerase (PCR)##Bovinos,152915##5441##7197##7792##5522##6714##2718
/pt/auxilios/3322/estudo-comparativo-entre-sutura-mecanica-e-manual-em-bronquio-apos-pneumonectomia-esquerda-em-caes/,Cirurgia veterinária##Pneumonectomia##Sutura em animal##Broncoscopia##Gasometria##Intubação##Cães,5806##7159##7160##7161##7162##7163##3722
/pt/auxilios/2905/efeito-de-antioxidantes-no-padrao-de-morte-celular-em-musculo-esqueletico-de-frangos/,Apoptose##Necrose##Morte##Antioxidantes##Estresse##Caspases,72##5684##4332##138##659##16952
/pt/auxilios/3128/estudo-da-mecanica-ventilatoria-em-equinos-submetidos-a-ventilacao-espontanea-ventilacao-com-pressa/,Respiração artificial##Respiração com pressão positiva##Hemodinâmica##Equinos,2225##6947##1568##3670
/pt/auxilios/2886/estudo-anatomico-e-clinico-sobre-o-uso-da-artroscopia-no-diagnostico-eou-tratamento-cirurgico-da-ar/,Artroscopia##Articulação do ombro,6560##6561
/pt/auxilios/3294/deteccao-do-herpesvirus-bovino-1-bhv-1-em-semen-bovino-atraves-de-reacao-em-cadeia-pela-polimerase/,Herpesviridae##Herpesvirus bovino 1##Sêmen animal##Inseminação artificial animal##Técnicas e procedimentos diagnósticos##Reação em cadeia por polimerase (PCR),7084##12357##3781##2870##159254##6714
/pt/auxilios/3295/estudo-da-eliminacao-de-cafeina-em-equinos-da-raca-puro-sangue-ingles-submetidos-ou-nao-a-acidose-i/,Equinos##Cafeína##Doping nos esportes##Cromatografia a gás##Técnicas imunológicas em animais##ELISA em animal,3670##5615##7086##4990##5879##7087
/pt/auxilios/5924/correlacao-entre-uveites-e-achados-de-patologia-clinica-e-sorologicos-reacao-de-imunofluorescencia/,Hematologia##Uveíte##Erliquiose canina,4062##1617##6262
/pt/auxilios/2861/enxertos-intramusculares-de-matriz-ossea-desmineralizada-em-equinos-estudo-sobre-a-influencia-da-id/,Ortopedia e traumatologia veterinária##Implante ósseo animal##Osteogênese##Matriz óssea,6525##6526##1361##6527
/pt/auxilios/15742/influencia-da-gestacao-e-do-puerperio-sobre-o-hemograma-de-caprinos-capra-hirus-l-da-racao-saane/,Caprinos##Contagem de células sanguíneas##Puerpério##Parto,1058##3752##17846##8181
/pt/auxilios/5848/anestesia-intravenosa-em-equinos-com-xilazina-quetamina-e-eter-gliceril-guaiacol-efeito-cardiorres/,Anestesiologia veterinária##Anestésicos##Mortalidade animal,153518##6078##4752
/pt/auxilios/5893/associacao-do-methimazole-e-do-ondansetron-a-quimioterapia-com-cisplatina-em-caes/,Quimioterapia,4920
/pt/auxilios/2742/estrutura-e-ultraestrutura-do-ganglio-celiacomesenterico-no-cao-domestico-srd-e-identificacao-dos/,Sistema nervoso autônomo##Neuroanatomia##Neurônios##Gastroenterite##Somatostatina,6285##6286##2192##149050##6288
/pt/auxilios/15229/estudo-da-imunoprofilaxia-e-do-estado-de-portador-em-codornas-coturnix-coturnix-japonica-frente-ao/,Doença de Newcastle,5623
/pt/auxilios/5983/caracterizacao-imunoistoquimica-de-linfocitos-lesados-em-bovinos-e-camundongos-intoxicados-experimen/,Plantas tóxicas##Baccharis##Compositae##Patologia veterinária##Linfonodos de animal,3029##5886##558##5887##5888
/pt/auxilios/5980/deteccao-de-anticorpos-contra-o-virus-da-diarreia-viral-bovina-bvd-no-leite-de-conjunto-em-tanque/,Enteropatias em animal##Vírus da diarreia viral bovina##Leite##Técnicas imunológicas em animais##Técnicas imunoenzimáticas##ELISA em animal,5877##5878##354##5879##4935##7087
/pt/auxilios/6022/estudo-da-osteoartrite-induzida-experimentalmente-atraves-da-criacao-de-instabilidade-mecanica-da-ar/,Equinos##Osteoartrite##Membrana sinovial##Cartilagem articular##Líquido sinovial##Glicosaminoglicanas,3670##5966##5967##5968##5969##1533
/pt/auxilios/16160/implante-venoso-homologo-na-veia-jugular-externa-em-equinos-estudo-clinico-ultrassonografico-e-his/,Cirurgia##Próteses e implantes##Reparação##Cicatrização##Equinos,157918##1432##176499##1560##3670
/pt/auxilios/16320/administracao-de-progesterona-e-gnrh-para-controlar-o-pico-pre-ovulatorio-de-lh-de-vacas-da-raca-nel/,Inseminação artificial##Embrião##Hormônio liberador de gonadotropina##Progesterona##Bovinos,6253##3766##16696##2866##2718
/pt/auxilios/6043/classificacao-citohistologica-e-imunofenotipagem-dos-linfomas-caninos/,Neoplasias em animal##Linfoma##Imuno-histoquímica##Anticorpos monoclonais##Cães,4372##5996##162220##358##3722
/pt/auxilios/5943/cistoscopia-transuretral-em-caes-avaliacao-da-exequibilidade-e-do-desempenho-do-metodo-para-fins-ex/,Clínica médica veterinária##Cistoscopia##Cistite animal##Cálculos vesicais,5801##5802##5803##5804
/pt/auxilios/15895/emprego-de-cola-de-fibrina-na-imobilizacao-de-enxerto-autogeno-de-espessura-total-e-parcial/,Cães##Cicatrização##Adesivo tecidual de fibrina##Histopatologia,3722##1560##20832##162398
/pt/auxilios/16038/hemoparasitismo-em-pequenos-mamiferos-em-tres-areas-serranas-do-sudeste-brasileiro/,Marsupialia##Roedores,13565##2194
/pt/auxilios/16305/emprego-de-aluminiosilicato-no-controle-de-ocratoxicose-em-frangos-de-corte-vacinados-experimentalme/,Doença de Newcastle##Frangos de corte##Ocratoxinas##Testes imunológicos##Técnicas imunoenzimáticas,5623##765##150550##1055##4935
/pt/auxilios/15587/estudos-comparativos-de-provas-laboratoriais-utilizadas-no-diagnostico-de-carencia-proteica-energeti/,Perfil metabólico##Técnicas e procedimentos de laboratório##Desnutrição proteico-calórica##Bovinos,161582##14465##148249##2718
/pt/auxilios/15235/utilizacao-da-tecnica-de-eletroforese-em-gel-de-poliacrilamida-contendo-dodecil-sulfato-de-sodio-sd/,Animais domésticos##Laminite##Pneumonia##Eletroforese,3629##7550##3281##4887
/pt/auxilios/15591/avaliacao-do-preparo-e-conservacao-de-cultura-de-fezes-de-adultas-utilizadas-no-controle-de-salmonel/,Salmonella enteritidis##Conservação##Prevenção,149218##173073##173418
