link_researcher,assunto_keywords,assunto_ids
/pt/auxilios/4977/pesquisa-de-anticorpos-contra-estruturas-citoplasmaticas-do-neutrofilo-anca-e-contra-o-saccharomyc/,Gastroenterologia##Doença de Crohn##Proctocolite##Anticorpos anticitoplasma de neutrófilos##Fungos##Saccharomyces cerevisiae##Biomarcadores,3348##9031##9032##9033##647##1554##1891
/pt/auxilios/21891/avaliacao-das-variantes-geneticas-relacionadas-ao-metabolismo-lipidico-em-pacientes-diabeticos-e-nao/,Diabetes mellitus##Metabolismo dos lipídeos##Genética médica,997##159832##12407
/pt/auxilios/21931/dependencia-do-alcool-estudo-da-possivel-reducao-da-compulsao-pela-associacao-do-naltrexone-com-os/,Psicofarmacologia##Ácidos graxos insaturados##Alcoolismo,3197##150110##4193
/pt/auxilios/21936/avaliacao-da-predisposicao-hereditaria-a-neoplasias/,Neoplasias de cabeça e pescoço##Suscetibilidade##Neoplasias mamárias##Oncologia##Neoplasias ovarianas,2990##173299##1603##4867##1602
/pt/auxilios/22415/caracterizacao-genetica-e-das-pressoes-seletivas-atuantes-na-regiao-do-envelope-e-das-variantes-gwgr/,Análise de sequência de DNA##Proteínas do envelope viral##Produtos do gene env##HIV##AIDS,8439##163155##163156##292##5895
/pt/auxilios/22175/determinacao-no-sangue-materno-do-fator-rh-fetal-pela-tecnica-da-reacao-de-polimerase-em-cadeia-em-t/,Aloimunização##Reação em cadeia por polimerase (PCR),157735##6714
/pt/auxilios/22395/estudo-da-memoria-prospectiva-em-pacientes-portadores-de-epilepsia-do-lobo-temporal-mesial-atraves-d/,Neuropsicologia##Transtornos da memória##Epilepsia do lobo temporal,719##10665##152834
/pt/auxilios/22408/alteracoes-histologicas-do-tecido-conectivo-de-musculo-cricofaringeo-relacionadas-ao-envelhecimento/,Transtornos de deglutição##Tecido elástico##Envelhecimento##Colágeno,12249##12389##2054##3617
/pt/auxilios/21902/investigacao-da-resistencia-primaria-de-helicobacter-pylori-em-amostras-de-biopsias-gastricas-de-ind/,Doenças do sistema digestório##Técnicas de diagnóstico molecular##Biópsia##Helicobacter pylori##Tetraciclina,16653##6547##3024##1967##149580
/pt/auxilios/21928/marcadores-de-inflamacao-em-paciente-critico-com-insuficiencia-renal-aguda-correlacao-com-mortalida/,Nefrologia##Lesão renal aguda##Mortalidade##Citocinas##Marcadores inflamatórios,3113##19156##1068##662##18846
/pt/auxilios/21982/estudo-de-eficacia-e-seguranca-do-cloreto-de-manganes-na-ressonancia-magnetica-cardiaca-em-humanos/,Ressonância magnética##Cardiologia##Aterosclerose##Perfusão,803##1006##1976##151164
/pt/auxilios/22235/uso-de-dexmedetomidina-em-cirurgias-intracranianas-estudo-clinico-prospectivo-e-comparacao-com-sufe/,Dexmedetomidina##Anestesia##Sufentanil,151361##5882##18576
/pt/auxilios/21486/caracterizacao-imunofenotipica-da-diferenciacao-megacariocitica-em-pacientes-com-sindromes-mielodisp/,Neoplasias##Síndromes mielodisplásicas##Megacariócitos##Células da medula óssea##Citometria de fluxo,362##7573##154339##12508##73
/pt/auxilios/22296/estudo-da-via-wnt-em-tecidos-de-cancer-de-ovario-pelo-metodo-imuno-histoquimico/,Ovário##Proteínas Wnt##beta Catenina##Neoplasias,5782##10752##2922##362
/pt/auxilios/22184/teleaudiometria-automatica-a-distancia-um-novo-metodo-para-triagem-auditiva/,Telemedicina##Audiometria##Internet,3176##3344##2976
/pt/auxilios/22251/comparacao-entre-dose-alta-e-convencional-de-losartan-e-analise-da-reversibilidade-das-lesoes-renais/,Losartan##Diabetes mellitus##Regressão##Nefropatias,20506##997##152117##999
/pt/auxilios/21404/fatores-em-saude-mental-relacionados-a-qualidade-de-vida-de-pacientes-com-sindrome-da-imunodeficienc/,Qualidade de vida##HIV,4066##292
/pt/auxilios/21412/expressao-dos-antigenos-hla-g-e-vegf-em-leucemia-linfocitica-cronica/,Fatores de crescimento do endotélio vascular##Leucemia,150298##2797
/pt/auxilios/21446/avaliacao-da-qualidade-de-vida-e-da-utilizacao-de-recursos-e-custos-em-espondilite-anquilosante/,Espondilite anquilosante##Custos e análise de custo##Qualidade de vida,148967##157089##4066
/pt/auxilios/21477/hibridacao-genomica-comparativa-cgh-e-regulacao-epigenetica-em-neoplasias-na-doenca-de-alzheimer/,Doença de Alzheimer##Neoplasias do sistema digestório##Neoplasias renais##Hibridização genômica comparativa##Metilação de DNA##Regulação da expressão gênica##DNA recombinante,1947##16069##16629##157233##5573##1386##3315
/pt/auxilios/21538/participacao-do-stat3-no-remodelamento-do-pancreas-endocrino-durante-a-gestacao/,Gravidez##Peptídeos e proteínas de sinalização intracelular##Citocinas##Expressão gênica,725##150919##662##874
/pt/auxilios/21613/efeitos-do-treinamento-fisico-e-da-restricao-de-ingestao-alimentar-sobre-os-hormonios-tireoidianos/,Exercício físico##Hormônios tireóideos##Miocárdio,682##167035##5555
/pt/auxilios/21830/mecanismo-de-acao-e-funcao-do-gene-gremlin-um-antagonista-da-via-tgf-bbmp-em-celulas-de-musculatu/,Proliferação celular##Apoptose##Expressão gênica##Cardiologia,5458##72##874##1006
/pt/auxilios/21835/esquiva-ao-dano-como-fator-de-vulnerabilidade-para-a-comorbidade-de-transtorno-depressivo-e-transtor/,Transtorno depressivo##Transtornos de ansiedade,7725##160525
/pt/auxilios/22164/avaliacao-da-estrutura-e-do-movimento-ciliar-em-criancas-com-pneumopatias-cronicas-e-de-repeticao-se/,Microscopia eletrônica,3862
/pt/auxilios/21512/efeito-de-prebiotico-sobre-a-hipertrigliceridemia-e-perfil-imunologico-de-individuos-hiv-positivo-em/,Terapia antirretroviral de alta atividade##AIDS##HIV##Hipertrigliceridemia##Dislipidemias##Prebióticos,160209##5895##292##2428##2037##20171
/pt/auxilios/21219/avaliacao-da-efetividade-da-cinta-abdominal-no-tratamento-a-medio-prazo-da-lombalgia-mecanico-postur/,Dor lombar##Coluna vertebral##Reumatologia,149080##149260##5709
/pt/auxilios/21237/comportamento-da-expressao-genica-do-peptideo-cerebral-natriuretico-bno-m-rna-em-ratas-submetidas/,Isquemia,786
/pt/auxilios/21555/epilepsia-benigna-da-infancia-com-pontas-centrotemporais-aspectos-evolutivos-neuropsicologicos-e-ne/,Rendimento escolar##Eletroencefalografia##Inteligência,1183##2762##5196
/pt/auxilios/21595/efeitos-do-bloqueio-dos-canais-l-sarcolemal-e-bomba-de-calcio-do-reticulo-sarcoplasmatico-sobre-a-fu/,Obesidade,33
/pt/auxilios/21718/avaliacao-do-metabolismo-de-quilomicrons-artificiais-em-pacientes-portadoras-da-sindrome-dos-ovarios/,Hirsutismo##Resistência à insulina##Endocrinologia##Metabolismo dos lipídeos,1465##1266##529##159832
/pt/auxilios/19761/pectus-excavatum-avaliacao-comparativa-do-tratamento-cirurgico-com-tela-de-marlex-e-com-placa-metal/,Cirurgia torácica##Tórax em funil,6109##149066
/pt/auxilios/7255/influencia-do-vegf-c-e-da-densidade-de-vasos-linfaticos-nas-metastases-linfonodais-e-no-prognostico/,Patologia bucal##Neoplasias de cabeça e pescoço##Metástase linfática##Linfonodos,3635##2990##13896##17059
/pt/auxilios/7126/controle-da-expressao-e-caracterizacao-bioquimica-e-funcional-do-antigeno-reconhecido-pelo-anticorpo/,Clínica médica##Andrologia##Fertilidade##Epididimo##Espermatozoides##Antígenos##Anticorpos monoclonais,157776##17819##1467##7063##7064##1059##358
/pt/auxilios/7134/caracterizacao-do-perfil-de-expressao-do-rnam-dos-receptores-de-quimiocinas-e-seus-ligantes-em-carci/,Neoplasias##Linfonodos##Carcinoma de células escamosas##Quimiocinas##Expressão gênica##Reação em cadeia por polimerase (PCR),362##17059##1032##7312##874##6714
/pt/auxilios/21028/avaliacao-in-vivo-da-prevalencia-das-isoformas-de-prolactina-serica-em-pacientes-com-doenca-autoimun/,Doenças autoimunes##Artrite reumatoide##Lúpus eritematoso sistêmico,160830##4742##5710
/pt/auxilios/21292/quadro-de-decisao-e-disposicao-para-pagar-como-medidas-de-preferencias-para-o-tratamento-da-nefrite/,Nefrite lúpica,152751
/pt/auxilios/21452/efeito-do-exercicio-fisico-nas-lipoproteinas-e-no-endotelio-de-pacientes-portadores-de-sindrome-meta/,Síndrome metabólica##Disfunção endotelial##Aterosclerose##Lipoproteínas HDL##Exercício físico##Reatividade,161166##162791##1976##149892##682##176424
/pt/auxilios/21123/efeitos-da-suplementacao-da-colina-e-frutooligossacarideo-na-terapia-da-esteatose-hepatica-em-ratos/,Terapia nutricional##Colina##Fígado gorduroso##Ratos,152727##152726##148507##1856
/pt/auxilios/21182/participacao-do-estresse-oxidativo-e-de-fenomenos-inflamatorios-no-desenvolvimento-e-manutencao-da-h/,Genética##Estresse oxidativo##Angiotensinas##Hipertensão##Inflamação,157961##843##1314##123##665
/pt/auxilios/21269/avaliacao-das-medidas-de-utility-em-pacientes-com-artrite-reumatoide/,Qualidade de vida##Artrite reumatoide,4066##4742
/pt/auxilios/21379/estudo-comparativo-com-diferentes-numeros-de-pontes-na-neurorrafia-termino-lateral-em-ratos/,Ratos##Nervo fibular##Nervo tibial,1856##149448##149449
/pt/auxilios/21381/isquemia-renal-apos-pre-condicionamento-renal-isquemico-e-farmacologico-com-sevoflurano-e-remifentan/,Remifentanil##Sevoflurano##Isquemia##Ratos,164981##5884##786##1856
/pt/auxilios/6941/haplotipos-e-genotipos-da-sintetase-endotelial-do-oxido-nitrico-associados-a-hipertensao-arterial-em/,Cardiologia##Polimorfismo genético##Óxido nítrico##Técnicas de genotipagem##Haplotipos,1006##151781##1252##10887##8338
/pt/auxilios/6944/estudo-de-doenca-residual-minima-em-leucemia-linfoide-aguda-da-crianca-e-do-adolescente/,Leucemia linfoide##Neoplasia residual##Genes de imunoglobulinas##Linfócitos T##Reação em cadeia por polimerase (PCR),7561##10890##8339##2047##6714
/pt/auxilios/20701/avaliacao-da-expressao-do-gene-fgfr4-na-presenca-do-polimorfismo-gly388arg-no-carcinoma-epidermoide/,Polimorfismo genético##Prognóstico,151781##737
/pt/auxilios/20849/comparacao-da-prevalencia-de-hipotiroidismo-auto-imune-em-mulheres-com-endometriose-e-mulheres-da-po/,Saúde reprodutiva##Endometriose,17938##1604
/pt/auxilios/20863/avaliacao-volumetrica-da-perda-de-aeracao-e-edema-pulmonar-observados-apos-cirurgia-para-revasculari/,Anestesiologia##Procedimentos cirúrgicos cardiovasculares##Revascularização miocárdica##Edema pulmonar##Tomografia,5924##157493##6107##15369##1743
/pt/auxilios/6871/identificacao-do-espectro-de-mutacoes-no-gene-wfs1-em-familias-brasileiras-com-sindrome-de-wolfram-e/,Endocrinologia##Transtornos heredodegenerativos do sistema nervoso##Síndrome de Wolfram##Diabetes mellitus##Mutação,529##10764##10765##997##988
/pt/auxilios/6876/preparacao-e-caracterizacao-do-biomaterial-quitosana-para-aplicacao-na-area-medica/,Oftalmologia##Anoftalmia##Próteses e implantes##Implantes orbitários##Biomateriais##Quitosana##Teste de biocompatibilidade,3396##8113##1432##8115##396##1956##8885
/pt/auxilios/6888/estudo-da-disfuncao-endotelial-de-arterias-viscerais-caninas-apos-isquemia-reperfusao-supraceliaca/,Procedimentos cirúrgicos cardiovasculares##Isquemia##Artérias##Óxido nítrico##Endotélio vascular##Radicais livres##Peroxidação de lipídeos,157493##786##11998##1252##7043##844##2258
/pt/auxilios/6894/regeneracao-hepatica-em-animais-recem-nascidos-e-recem-desmamados-padronizacao-do-modelo-experiment/,Cirurgia pediátrica##Transplante de fígado##Regeneração hepática##Expressão gênica##Apoptose##Imunossupressores,10806##1611##1612##874##72##7738
/pt/auxilios/6901/avaliacao-dos-polimorfismos-m1-e-m2-no-gene-cyp1a1-g1934a-e-a2637del-no-gene-cyp2d6-e-tttan-no-ge/,Oncologia##Neoplasias mamárias##Polimorfismo genético##Mutação##Sistema enzimático do citocromo P-450##Citocromo P-450 CYP1A1,4867##1603##151781##988##10818##10819
/pt/auxilios/21138/neurorrafia-termino-terminal-associada-a-neurorrafia-termino-lateral-com-direta-neurotizacao-muscula/,Ratos##Regeneração nervosa,1856##8541
/pt/auxilios/21245/avaliacao-de-minima-diferenca-clinicamente-importante-em-qualidade-de-vida-relacionada-a-saude-um-es/,Qualidade de vida,4066
/pt/auxilios/20707/influencia-da-descompressao-do-ventriculo-direito-atraves-da-conexao-cavo-pulmonar-na-assistencia-ve/,Insuficiência cardíaca,4624
/pt/auxilios/20869/pesquisa-da-delecao-da-porina-oprd2-e-da-producao-de-metalobetalactamases-do-tipo-imp-vim-e-spm-em/,Infectologia##Pseudomonas,18520##5279
/pt/auxilios/19802/estudo-da-homeostase-dos-mediadores-pro-inflamatorios-e-antiinflamatorios-na-sepse-neonatal/,Neonatologia##Sepse neonatal##Mediadores da inflamação##Recém-nascido##Recém-nascido prematuro##Interleucinas##Fator de necrose tumoral alfa,3790##168060##1483##1738##169584##1093##17293
/pt/auxilios/6778/desenvolvimento-in-vitro-de-celulas-dendriticas-para-o-estimulo-de-linfocitos-t-wt1-especificos/,Hematologia##Imunoterapia##Neoplasias##Antígenos##Células dendríticas##RNA mensageiro##Citotoxicidade##Formação de anticorpos,4062##3187##362##1059##3663##5127##6595##13859
/pt/auxilios/21022/expressao-e-ativacao-das-proteinas-p53-p38-e-caspase-3-na-sinalizacao-da-apoptose-radioinduzida-em-c/,Expressão de proteínas##Radiação ionizante##Medula óssea,159837##3346##5640
/pt/auxilios/21146/avaliacao-do-nivel-plasmatico-da-mieloperoxidase-em-pacientes-com-lupus-eritematoso-sistemico/,Peroxidase,2818
/pt/auxilios/21154/viabilidade-do-dna-hpv-extraido-do-material-desnaturado-em-diferentes-tempos-de-estocagem/,Infecções por Papillomavirus##Reação em cadeia por polimerase (PCR),3205##6714
/pt/auxilios/20573/contribuicao-ao-aumento-da-sobrevida-do-enxerto-em-transplante-de-rim-papel-dos-mecanismos-imunolog/,Lesão renal aguda##Transplante de rim##Imunidade inata##Linfócitos T##Citocinas##Inflamação,19156##7607##152069##2047##662##665
/pt/auxilios/20653/sensibilizacao-a-poeira-de-soja-em-populacoes-expostas-e-suas-inter-relacoes-com-sintomatologia-res/,Hipersensibilidade##Antígenos##Prevalência##Soja,3172##1059##6442##1347
/pt/auxilios/20933/estudo-da-contribuicao-da-hepcidina-na-fisiopatogenese-da-anemia-em-pacientes-com-insuficiencia-rena/,Insuficiência renal##Hepcidina##Interleucinas,816##148953##1093
/pt/auxilios/20978/heterotopia-encefalica-pulmonar-experimental/,Ácido retinoico,159697
/pt/auxilios/20162/avaliacao-dos-marcadores-de-apoptose-do-egfr-e-do-pten-nos-gioblastomas-multiforme-e-sua-correlacao/,Radioterapia##PTEN fosfo-hidrolase,3133##161458
/pt/auxilios/20908/estudo-dos-efeitos-do-uso-cronico-de-estatina-sobre-marcadores-de-disfuncao-endotelial-e-de-inflamac/,Hipertensão pulmonar##Imunomodulação##Inflamação##Trombose##Vasodilatadores,19709##68##665##3292##11166
/pt/auxilios/20951/ancoragem-dos-implantes-utilizados-na-fixacao-da-coluna-vertebral-estudo-biomecanico-da-influencia/,Coluna vertebral,149260
/pt/auxilios/20680/estudo-experimental-de-enxerto-homologo-pulmonar-tratado-pelo-processo-l-hydro/,Valva pulmonar##Estudos experimentais##Polietilenoglicóis,152112##174451##7557
/pt/auxilios/20795/analise-da-prevalencia-da-chlamydia-pneumoniae-e-mycoplasma-pneumoniae-em-diferentes-formas-de-apres/,Chlamydophila pneumoniae##Sorologia##Mycoplasma pneumoniae,150662##10032##148557
/pt/auxilios/20235/estudo-pre-clinico-de-maytenus-ilicifolia-para-uso-na-prevencao-de-toxidade-coclear-induzida-por-cis/,Orelha##Animal##Cisplatino##Audição,151975##176485##16169##411
/pt/auxilios/20263/hiperglicemia-no-infarto-agudo-do-miocardio-correlacoes-fisiopatologicos-e-implicacoes-prognosticas/,Infarto do miocárdio##Hiperglicemia##Fisiopatologia,2897##7414##818
/pt/auxilios/20513/distribuicao-de-componentes-da-matriz-extracelular-e-estrutura-tridimensional-da-camada-media-da-aor/,Matriz extracelular##Microscopia##Colágeno##Aorta##Patologia,2920##963##3617##10092##5723
/pt/auxilios/20204/avaliacao-da-anemia-em-pacientes-com-neoplasiaestudo-da-participacao-da-il-6-e-da-hepcidina-nos-dis/,Anemia ferropriva##Citocinas##Neoplasias##Técnicas e procedimentos de laboratório,4619##662##362##14465
/pt/auxilios/20219/avaliacao-do-deslocamento-do-centro-de-massa-e-da-funcao-vestibular-em-idosos-portadores-de-desequil/,Reabilitação (terapêutica médica)##Doenças vestibulares##Tontura##Posturografia##Equilíbrio postural##Idosos##Acidentes por quedas,159399##20236##20238##162057##17443##508##4329
/pt/auxilios/20824/densidroepiandrosterona-e-acao-insulinica-regulacao-da-secrecao-de-insulina-das-etapas-iniciais-da/,Ilhotas pancreáticas##Secreção de insulina##Receptor de insulina##Resistência à insulina##Pancreatic and duodenal homeobox-1,2052##170914##8567##1266##170918
/pt/auxilios/19276/estudo-nao-invasivo-da-funcao-endotelial-na-arteria-braquial-em-pacientes-com-sindrome-antifosfolipe/,Endotélio##Ultrassom,1977##10931
/pt/auxilios/20306/estudos-com-genes-candidatos-para-cutis-laxa-autossomica-recessiva-tipo-ii-cutis-laxa-com-deficit-d/,Cútis laxa,152154
/pt/auxilios/20461/avaliacao-do-peptideo-natriuretico-bnp-apos-transplante-cardiaco-pediatrico/,Crianças##Transplante de coração##Rejeição##Biópsia,1097##5424##176341##3024
/pt/auxilios/19840/analise-do-cccdna-do-virus-da-hepatite-b-vhb-em-portadores-de-hepatite-cronica-b-submetidos-ao-tra/,Fígado##Reação em cadeia da polimerase em tempo real##Vírus da hepatite B,5391##160909##9065
/pt/auxilios/20495/avaliacao-da-resposta-inflamatoria-e-do-grau-de-absorcao-de-bionext-r-em-bloco-depositado-na-cavida/,Orelha##Teste de biocompatibilidade,151975##8885
/pt/auxilios/20528/o-papel-da-leptina-na-ativacao-das-celulas-estreladas/,Fibrose##Leptina##Camundongos##Inflamação,1316##948##5333##665
/pt/auxilios/19560/avaliacao-diagnostica-do-exantema-maculo-papular-induzido-por-antibiotico-beta-lactamicos/,Técnicas e procedimentos diagnósticos##Exantema##Antibióticos##beta-Lactamases,159254##156027##1966##151928
/pt/auxilios/19640/eficacia-da-cirurgia-endoscopica-funcional-rinossinusal-na-evolucao-de-febre-oculta-em-pacientes-int/,Seios paranasais##Unidades de terapia intensiva,152005##4616
/pt/auxilios/19858/niveis-plasmaticos-de-interleucina-6-interleucina-10-procalcitonina-e-proteina-c-reativa-em-crianc/,Pediatria##Choque séptico##Sepse##Interleucinas##Proteína C-reativa,6497##1925##1011##1093##150338
/pt/auxilios/20341/efeito-da-desnutricao-intra-uterina-e-infantil-na-funcao-endotelial-de-criancas-de-9-a-14-anos-de-id/,Desnutrição fetal##Hipertensão##Obesidade##Estresse oxidativo##Endotélio##Sistema renina-angiotensina##Crianças,158737##123##33##843##1977##1626##1097
/pt/auxilios/20405/avaliacao-dos-niveis-de-mieloperoxidase-no-sangue-periferico-de-mulheres-com-artrite-reumatoide/,Peroxidase##Artrite reumatoide,2818##4742
/pt/auxilios/20499/estudo-prospectivo-da-secrecao-de-insulina-e-da-sensibilidade-a-insulina-em-individuos-de-risco-para/,Diabetes mellitus##Diabetes mellitus tipo 2##Secreção de insulina##Hormônios do pâncreas endócrino##Resistência à insulina##Técnica clamp de glucose,997##950##170914##150832##1266##170921
/pt/auxilios/20506/apoptose-em-placentas-de-aborto-parto-pre-termo-e-pos-termo/,Placenta##Aborto##Apoptose,2833##2400##72
/pt/auxilios/20052/marcadores-bioquimicos-de-remodelacao-ossea-e-densidade-mineral-ossea-em-adolescentes-atletas-vincul/,Adolescência##Puberdade##Densidade óssea##Biomarcadores##Esportes,1590##6297##3088##1891##3768
/pt/auxilios/20115/avaliacao-da-reprodutibilidade-dos-criterios-de-tolerancia-a-glicose-em-criancas-e-adolescentes-port/,Diabetes mellitus##Fibrose cística,997##743
/pt/auxilios/20226/fatores-prognosticos-envolvidos-na-sobrevida-e-progressao-de-lmc-fase-cronica-para-fases-avancadas/,Leucemia mieloide##Prognóstico##Deleção de genes##Genes supressores de tumor##Hibridização in situ fluorescente,2440##737##12494##2704##7384
/pt/auxilios/20303/estudo-da-associacao-do-anticorpo-anti-proteina-p-ribossomica-com-o-padrao-histopatologico-da-glomer/,Reumatologia##Doenças autoimunes##Lúpus eritematoso sistêmico##Nefrite lúpica##Autoanticorpos,5709##160830##5710##152751##160783
/pt/auxilios/20335/papel-da-leptina-no-metabolismo-de-pacientes-com-diagnosticos-de-craniofaringeoma-na-infancia-e-na-a/,Craniofaringioma##Leptina##Infância##Adolescência##Metabolismo,152610##948##4526##1590##3183
/pt/auxilios/20369/identificacao-de-fatores-diabetogenicos-associados-ao-adenocarcinoma-de-pancreas/,Pâncreas##Diabetes mellitus##Adenocarcinoma##Neoplasias##Expressão gênica,1578##997##5904##362##874
/pt/auxilios/20393/impacto-do-acometimento-da-microcirculacao-na-evolucao-clinica-da-nefropatia-cronica-do-enxerto/,Microcirculação##Marcadores##Prognóstico##Transplante de rim,2835##174089##737##7607
/pt/auxilios/4973/estudo-da-expressao-das-proteinas-de-adesao-celular-das-metaloproteinases-e-inibidor-tecidual-da-me/,Neoplasias ósseas##Condrossarcoma##Óxido nítrico sintase##Peptídeo hidrolases##Inibidores teciduais de metaloproteinases##Moléculas de adesão celular,9023##9024##9025##1427##9026##4714
/pt/auxilios/19956/o-papel-da-melatonina-na-enxaqueca-e-comorbidades/,Fadiga##Enxaqueca sem aura##Melatonina##Fisiopatologia,6022##164127##1899##818
/pt/auxilios/20216/estudo-ultraestrutural-e-imunohistoquimico-da-barreira-da-filtracao-glomerular-em-ratos-com-ablacao/,Angiotensina II##Podócitos,2182##10750
/pt/auxilios/19647/estudo-comparativo-da-avidez-de-anticorpos-antinucleo-presentes-em-individuos-saudaveis-e-em-pacient/,Doenças autoimunes##Doenças reumáticas##Autoimunidade##Autoanticorpos##Afinidade de anticorpos##Anticorpos antinucleares,160830##8041##158817##160783##163196##10927
/pt/auxilios/19751/correlacao-entre-apoptose-cariotipo-fatores-histologicos-e-moleculares-em-pacientes-com-sindrome-m/,Genes supressores##Apoptose##Perda de heterozigosidade##Cariótipo,2700##72##7575##13204
/pt/auxilios/19814/percepcoes-da-auto-eficacia-nas-atividades-de-vida-diaria-e-as-relacoes-com-a-qualidade-de-vida-de-e/,Qualidade de vida##Baixa visão##Inclusão social##Cegueira##Autoeficácia,4066##17462##1444##3386##160779
/pt/auxilios/20030/avaliacao-do-emprego-clinico-do-dispositivo-de-assistencia-ventricular-incor-como-ponte-para-o-trans/,Insuficiência cardíaca##Transplante de coração##Dispositivo de assistência circulatória##Hemodinâmica##Ecocardiografia##Resposta inflamatória,4624##5424##161763##1568##3560##8119
/pt/auxilios/20128/impacto-do-tratamento-precoce-guiado-por-metas-sobre-a-morbidade-e-a-mortalidade-da-sepse-grave-e-do/,Choque séptico##Pediatria##Débito cardíaco,1925##6497##10851
/pt/auxilios/20187/contribuicao-da-ressonancia-magnetica-funcional-na-fisiopatologia-do-zumbido/,Som##Fisiopatologia##Zumbido,2672##818##26461
/pt/auxilios/20196/atrofia-com-inflamacao-em-biopsias-prostaticas-de-agulha-associacao-com-carcinoma/,Próstata##Carcinoma##Atrofia##Inflamação,7852##2441##5896##665
/pt/auxilios/19704/avaliacao-da-concentracao-serica-pos-operatoria-de-citocinas-pro-e-anti-inflamatorias-e-da-troponina/,Citocinas##Procedimentos cirúrgicos cardíacos##Troponina,662##15351##2364
/pt/auxilios/4853/utilizacao-do-nasometro-em-individuos-suspeitos-de-algum-tipo-de-alteracao-de-nasalidade-na-fala-em/,Otorrinolaringologia##Nasômetro,403##8737
/pt/auxilios/19947/avaliacao-da-funcao-tireoidiana-em-idosos-e-demencia-estudo-de-base-populacional/,Cognição##Demência##Hipertireoidismo##Hipotireoidismo##Doença de Alzheimer,3166##4803##14553##1737##1947
/pt/auxilios/19963/etanol-e-defeito-de-fechamento-do-tubo-neural-em-camundongo/,Gravidez##Morte fetal##Ácido fólico##Etanol,725##152302##19365##378
/pt/auxilios/20129/avaliacao-dos-niveis-de-citocinas-e-suas-relacoes-com-o-estado-nutricional-no-paciente-gravemente-do/,Citocinas##Lactatos##Mediadores da inflamação,662##18962##1483
/pt/auxilios/20147/a-interface-fobia-social-e-dependencia-de-alcool-frequencia-de-fobia-social-entre-alcoolistas-em-t/,Fobia social##Transtornos relacionados ao uso de substâncias##Álcool##Comorbidade,7165##2936##3177##6301
/pt/auxilios/19505/estudo-de-marcadores-moleculares-prognosticos-e-preditivos-no-linfoma-nao-hodgkin-de-grandes-celulas/,Imuno-histoquímica,162220
/pt/auxilios/19608/efeitos-pleitropicos-precoces-do-fenofibrato-e-atorvastatina-isolados-ou-combinados-apos-sindrome/,Hemostasia##Inflamação##Síndrome metabólica,2807##665##161166
/pt/auxilios/19643/influencia-dos-polimorfismos-nos-genes-tc2-rfc1-e-gcp2-no-metabolismo-da-homocisteina-e-nas-reacoes/,Nutrição pré-natal##Vitamina B12##Polimorfismo genético##Homocisteína##Metionina,156974##8043##151781##2551##6304
/pt/auxilios/19826/quantificacao-da-expressao-de-receptores-glicocorticoides-por-pcr-em-tempo-real-e-sua-correlacao-com/,Glucocorticoides##Reação em cadeia da polimerase em tempo real##Efeitos colaterais e reações adversas relacionados a medicamentos,5183##160909##162390
/pt/auxilios/19835/doenca-macrovascular-em-nipo-brasileiros-analise-dos-classicos-e-nao-classicos-fatores-de-risco-car/,Resistência à insulina##Síndrome metabólica##Nipo-brasileiros##Fatores de risco##Doenças cardiovasculares,1266##161166##151726##1076##704
/pt/auxilios/4866/aplicador-diafragma-e-anel-vaginal-como-possiveis-dispositivos-para-administrar-microbicidas/,"Dispositivos anticoncepcionais femininos##Anti-infecciosos##Cremes, espumas e geleias vaginais##Campinas (SP)##Campo Grande (MS)",149958##162377##8773##2357##8774
/pt/auxilios/18551/mutacoes-do-gene-da-cetp-e-sua-relacao-com-a-lipoproteina-de-alta-densidade-hdl-e-com-a-ateroscler/,Aterosclerose##População do Brasil,1976##178507
/pt/auxilios/19909/procalcitonina-como-marcador-de-infeccao-pos-operatoria-em-portadores-de-valvopatia/,Procalcitonina##Procedimentos cirúrgicos cardíacos,161866##15351
/pt/auxilios/18838/artrite-reumatoide-em-afro-brasileiros-sua-predisposicao-clinica-e-o-papel-do-hla/,Artrite reumatoide##Antígenos HLA,4742##8781
/pt/auxilios/19099/estudo-duplo-cego-comparativo-entre-prednisolona-e-dexametasona-na-avaliacao-da-recuperacao-clinica/,Leucemia-linfoma linfoblástico de células precursoras##Glucocorticoides##Prednisona##Dexametasona##Método duplo-cego##Estudo comparativo##Crianças,10802##5183##152905##5185##17133##9956##1097
/pt/auxilios/19259/investigacao-citogenetica-em-pacientes-com-malformacao-estruturais-cardiacas-detectadas-intra-utero/,Citogenética##Peixes##Aberrações cromossômicas##Diagnóstico pré-natal,1549##1393##7924##11922
/pt/auxilios/19464/frequencia-e-significado-clinico-dos-polimorfismos-genicos-da-interleucina-6-interleucina-10-fator/,Glutationa##Fatores de necrose tumoral##Polimorfismo genético##Interleucina-6##Mieloma múltiplo,8586##2949##151781##7241##1620
/pt/auxilios/19562/polimorfismo-de-genes-relacionados-ao-sistema-dopaminergico-de-pacientes-adultos-com-diagnostico-de/,Genética molecular,4918
/pt/auxilios/19627/papel-dos-mediadores-inflamatorios-e-da-vitamina-a-nos-diferentes-estadios-e-nas-manifestacoes-clini/,Citocinas##Desnutrição##Tabagismo##Hábito de fumar##Vitamina A##Doença pulmonar obstrutiva crônica,662##1456##4525##161788##6010##7223
